Date,Rating,User,Review
"March 15, 2018",1,Graham Aitchison, So unstable - constantly freezes and pauses. If you switch to another app while watching something you often  have to exit altogether as it either won't resume playing at all or will do it from totally the wrong place. Sometimes you can get 10 adverts in a row and I've even had the audio track doubl...Full ReviewSo unstable - constantly freezes and pauses. If you switch to another app while watching something you often  have to exit altogether as it either won't resume playing at all or will do it from totally the wrong place. Sometimes you can get 10 adverts in a row and I've even had the audio track doubling up while watching. Sort it out!!
"March 30, 2018",1,Redjandal 3, Ok at start. Had to uninstall usage overheating phone?!? Re-installed - now Media Works wants me to sign in?? Since when. TVONDEMAND don't have this nonsense...and btw your app still doesn't work you guys suck!
"April 30, 2018",1,A Google user," Just terrible. Very poor audio quality. Video quality also bad, unable to 
change settings. Also seems like a lot of long ads- which replay if you 
skip backwards or refresh. Also found the UI very unintuitive. Competitors 
are providing a much better service."
"March 10, 2018",1,stardustwoman," Still torturous. I dont get graphics on my tablet, not one show comes up. It is blank. Completely.  Forever. But i search and find and go. Thank god. Try to search for +1 (?) The symbol + makes the app crash..every time. Lol gotta laugh.."
"March 18, 2018",1,Helen Childs," I cant get this to work at all. Says app needs to be downloaded on my device,  already is, says my device is compatible but try as I might it just will not play. Seems like there's a lot of people who are having trouble too"
"April 22, 2018",2,Andi Taylor," Not long after installing this app, I received this 'App Issue Report'. 
Device Maintenance has detected 1 app causing issues on your phone. Issues 
may include malware, app crashes or battery drain. These issues may affect 
your phone's battery life and performance. It goes on to say it's detected ...Full ReviewNot long after installing this app, I received this 'App Issue Report'. 
Device Maintenance has detected 1 app causing issues on your phone. Issues 
may include malware, app crashes or battery drain. These issues may affect 
your phone's battery life and performance. It goes on to say it's detected 
three separate issues with this app and because no one wants to jeopardize 
their phone for the sake of an app, I removed it. It's a shame really."
"February 15, 2018",1,Rebecca GallagherScott, 15/02 This was recently updated AGAIN to apparently fix bugs and improve performance and STILL doesn't work. Last comment on 29/01 Each time I have tried to log on in the last week it says something went wrong and even changing the password doesn't work.
"March 21, 2018",1,A Google user," Apalling....totally budget app, my 8yr old could code something more useable than this. Constantly crashes right now ive forced stop and uninstalled and i still cant get it to stop casting oh and i turned wifi off..."
"May 7, 2018",3,Naomi Lawrence," I wish I liked this more. Chromecasting to the tv, my phone locks. When I 
unlock my phone, the program freezes then restarts! It has happened more 
than once. So frustrating."
"May 27, 2018",1,Amy Haines," Terrible app. Hardly ever works and when it does it freezes. TVNZs never 
has any issues and is now what i use to stream. App needs serious work and 
investment."
"February 18, 2018",3,A Google user," This app stopped showing it's pictures for a while now? It's annoying but I can still watch live and on demand so that's fine. Just need to fix the glitch it has while watching my program. VERY annoying, have to restart the whole app."
"May 17, 2018",2,Travis Beazley," Why does this app not stream live TV to chromecast?? TVNZ has been doing it 
since the beginning. How rediculous."
"May 29, 2018",2,Caitlin J," App kept going to ads in weird parts of the show and then would reset to 
the beginning of the episode. This happened 3 times in a 45min show on top 
of the normal ads. Too annoying to use."
"March 29, 2018",1,Bekah Payne, First attempt to watch anything and it says try again later. I don't often get time to sit down and watch anything and I finally get time and it won't work. Very disappointed
"March 14, 2018",4,Bryony Cole, The ads are way too loud. Can stream quite easily with Chromecast. Other times when I try to watch anything on my phone the screen stays dark but the volume comes through.
"March 7, 2018",2,twinkle starz, New review.. ok the problem of freezing is fixed.. thank you toke yous years to do that but its fixed.. now there is a problem with episodes..!! You select a tv show right?!!! But you can only watch 2 episodes because theres nothing to show or take you to the episodes b4 the episodes you all ready s...Full ReviewNew review.. ok the problem of freezing is fixed.. thank you toke yous years to do that but its fixed.. now there is a problem with episodes..!! You select a tv show right?!!! But you can only watch 2 episodes because theres nothing to show or take you to the episodes b4 the episodes you all ready see thats available.. this app seriously needs work done to it.. i watched SVU episode 5 & 4 dont know how to watch the episodes b4 these two.. and thats with every program on this app..... FIIIIIIIIIIXXXXXXX IIIIIT PLZ..  dont make me wait another 4 years.. last post i posted up the freezing issue was back in 2014 far out..
"May 12, 2018",1,Louise Yau," Get rid of all the ads!! Ads every 4 min in a 20min programme come on! If u 
want to play an ad or two at the start of a show fine but the whole reason 
people choose on demand is to get away from ads!! I would rather pay for 
the likes of netflix than be forced to watch ads every few min!! Also 
di...Full ReviewGet rid of all the ads!! Ads every 4 min in a 20min programme come on! If u 
want to play an ad or two at the start of a show fine but the whole reason 
people choose on demand is to get away from ads!! I would rather pay for 
the likes of netflix than be forced to watch ads every few min!! Also 
difficult to scroll through episodes as only two in view at any one time. 
So have to scroll for ages if there are many and you want to view a reslly 
old one."
"March 1, 2018",1,Brad Owen," Terrible, can't even login, reset password multiple times, emailed support, no response. Whoever was responsible for delivering this application should be ashamed."
"March 14, 2018",2,Loli W," Worked fine the first two times I used it. Now it plays sound but no video - except for ads which play fine. Also, it starts playing again after I stopped and exited the show and then the only way to stop is to close the app. I re-installed but no better. Please fix this as it can be great when it w...Full ReviewWorked fine the first two times I used it. Now it plays sound but no video - except for ads which play fine. Also, it starts playing again after I stopped and exited the show and then the only way to stop is to close the app. I re-installed but no better. Please fix this as it can be great when it works and I'll definitely change my review if problems are fixed."
"April 19, 2018",3,Joseph Natana," Refresh button don't work. Lag bites the kumara. I always tend to clear 
cache while ads are on. Seems to work ok after."
"April 24, 2018",2,NZ Bassist," Just too many ads. Be prepared to watch 8-10 mins of ads per half hour 
sitcom. No thanks"
"May 13, 2018",2,A Google user," No icons appearing in app so you can't tell what the programmes are!!! Not 
great :("
"June 1, 2018",1,Elton Osborne," Keep getting an ad then ""playback error, tap to retry"". Wont play the show. 
Message doesn't go away when it's retrying. Too many bugs, too fussy, 
uninstalled."
"June 2, 2018",1,Dan Comber," Absolute rubbish app!!! NOTHING plays!!!! Playback error instantly. The 
TVNZ app doesn't have these issues!!! Useless App, terrible programming 
selection."
"May 20, 2018",2,Jess McA," Seems to freeze every time you cast the live stream to chrome cast. Could 
be improved, but I'm not staying around to see. Deleted from my device."
"April 27, 2018",2,A Google user," Still need to fix the basic issues from most of the other reviews, crashing 
etc Also far too many ads and they are just on consent repeat. This does 
nothing for whomever is advertising with you, as I just want to switch to 
another app....."
"June 3, 2018",1,E Wild," Absolutely useless APP. Ramdonly goes to ad breaks in the middle of 
someones sentence then will go back to the start of the show rather than 
where it cut out. Hugely frustrating."
"February 28, 2018",1,Morgan Ridgway, Been trying to log in for over a week. Tried uninstalling and then installing again still no luck. Pretty annoying that I can even view or do anything without logging it and it keeps saying something went wrong
"February 16, 2018",2,nicky c, Not happy used to use this app all the time but now no point for ages i havent been able to see the show on view as they are all blank bits I can go in a watch but im literally playing guess who non what I'm watching.  And yes it's up to date would not recommend  fornpeoplenvery disappointing
