Date,Rating,User,Review
"August 21, 2018",1,junior tuakana, Keeps on logging out. Turned to utter rubbish
"June 5, 2018",1,A Google user," Didn't work after ""new version"""
"June 21, 2018",5,John Mansell, I am deafness sign language ok
"June 24, 2018",3,Estelle V," Is your app down or what? It's not showing anything about my plan or how 
much I've used please fix your app"
"June 2, 2018",1,Melissa Camberos, App doesn't work properly anymore. Please fix it! Refreshing does nothing!
"June 4, 2018",1,Kaleb West-Flemming, It still doesn't work.
"June 13, 2018",2,Josh Dixon, Bill payment is a joke. Never works
"May 18, 2018",1,Robin Kitson, It would be fine if it actually worked
"June 10, 2018",5,A Google user," App helps me alots knowing what is left with my plans,like datas text and 
mins."
"May 31, 2018",1,John Tuakimoana," B/S can't sign in and uninstalled reinstalled and still nahh,fix the 
problems and might rate higher"
"May 17, 2018",2,Mia Friend, I can't get it to work
"June 15, 2018",1,Josh Roberts," Still not working after I reinstalled. Therefore I can't get the new data 
deals"
"May 29, 2018",3,Mike Hobbs, Takes a long time to load
"June 14, 2018",1,Andy Deuchars Deuchars, Almost impossible to log in.
"May 24, 2018",3,Daniel Raynes, The widget no longer works for me.
"June 23, 2018",2,Dawn Allen, Doesn't always work
"August 8, 2018",1,A Google user, It chooses what you want not us choose
"June 25, 2018",1,Terish Teh, Suck. Don't even can open the account summary.
"June 24, 2018",1,MrTimmu67, App simply does not work at all. It will not even open!!
"June 6, 2018",1,hm rua, To much problems
"June 5, 2018",1,Jenny Finnerty, Can't get into it!!!!!
"June 22, 2018",1,Kelly Ross, Haven't been able to even open the app for months
"June 19, 2018",3,Lyn Goodson, It's forever not opening. Just have a blank page
"May 24, 2018",4,A Google user, It ok cld b better.have better offers theen 2degrees
"June 5, 2018",1,A Google user, App is not working Hopeless
"June 26, 2018",1,John ter Brake," Not much of your services, or your staff very dissatisfied customer"
"June 14, 2018",1,Paul Sabor," Never updates the amount of data used, completely useless!"
"August 9, 2018",1,A Google user, I can't log in
"June 8, 2018",3,Kathleen Gambino, I sent an email
"May 20, 2018",4,Kelly Ware, Not sure where to pay
"June 7, 2018",5,Tairoa Niraki, Just for more addons like unlimited data
"May 30, 2018",5,noor suhaili, I prefer Vodafone than 2degrees.
"December 8, 2018",4,A Google user, Its ok
"May 27, 2018",5,Billie-Jean Williams, Apps alright
"June 16, 2018",5,Inou1ataste, Awesome app! Easy to understand!
"June 19, 2018",5,Jim Hey, App great can't be with out it
"June 15, 2018",5,Musicunt Saufoi, IT'Z MEANNN...
"August 6, 2018",5,Sammy Malo, I think it is great :)
"July 19, 2018",2,Jarrad Douglas, 2degrees is easier to use
"June 5, 2018",5,A Google user, great app easy2use
"October 26, 2018",5,Carlee Pawa, Awesome layout
"June 4, 2018",5,vanhue chung, overall that's good
"June 6, 2018",5,A Google user, Alguds
"May 31, 2018",5,Markael Obrien, Keep it up
"June 18, 2018",1,kooKKatalina Stanley, 😥😥😑
"October 8, 2018",3,Doll boaza, Good
"September 30, 2018",5,Mike Mclaren, Cool
"May 31, 2018",5,A Google user, Good
"November 9, 2018",3,A Google user, Cool
"May 11, 2018",3,Lea S," Top up function barely ever works. Today I gave up after 5 tries only to 
find a text message waiting that one of the top ups worked (even though I 
got an error message each time). App kept showing the old balance and 
couldn't update."
"May 31, 2018",1,Bichon Frise," I think its very bad how if I want to ""repurchase"" an add-on of data I lose 
all my texts and call minutes. What a rip off. Also if I run out of data 
but still have money on my account, it will start using up all my remaining 
credit on expensive ""casual data"". Leaving me with no money left in my 
...Full ReviewI think its very bad how if I want to ""repurchase"" an add-on of data I lose 
all my texts and call minutes. What a rip off. Also if I run out of data 
but still have money on my account, it will start using up all my remaining 
credit on expensive ""casual data"". Leaving me with no money left in my 
account. Very annoying. I'm really not impressed I expected a bit better 
than this from Vodafone, I think I will switch back to Skinny it was much 
better."
"May 15, 2018",1,Aimee Aird," When the app actually works, it will top up someone else's phone off your 
credit card and Vodafone will refuse to refund your money because it is not 
responsible for the app, be warned"
"May 12, 2018",1,Agustin Saint-Germés," Widget is not working, crashes every time, on my S8+. Also, the app 
complains about not being able to show me the info.. been like this for 
several months now."
"May 17, 2018",2,Tracy Williams," Was fine and now it's useless. I can't access anything, continuous loading. 
I called Vodafone and got told to uninstall and reinstall. Same problem"
"May 11, 2018",1,A Google user," No bloddy good, am in London & can't get on Voda app to check my data usage"
"June 19, 2018",3,Jonathon Smith," Keeps telling me to update when I already have can't block numbers to 
protect my son's phone"
"May 17, 2018",1,syed nayyar mansoor," Not working for my home fibre account not working there are many login 
terms ideally it should be either phone no or an email which rarely change 
but there are customer number , account number etc which confuses the user 
that when to use which it's sort of puzzle to solve befor login and yet 
sys...Full ReviewNot working for my home fibre account not working there are many login 
terms ideally it should be either phone no or an email which rarely change 
but there are customer number , account number etc which confuses the user 
that when to use which it's sort of puzzle to solve befor login and yet 
system will not allow to login the password change gets effect after 30 
minutes is a joke"
"May 17, 2018",1,Carlos going for a ride," I can't access the summary page it just keeps loading and loading. Can 
someone please fix it"
"May 9, 2018",1,A Google user, Do we really need this ? It's taking up my storage.
"May 9, 2018",1,Carrot Kebab, Doesn't work at all....
"May 17, 2018",1,Bevan Read, Avoiding taking me to option I want
"May 11, 2018",2,Fred Harbottle, Does my work. Have tried many times to download!!
"June 2, 2018",5,Trey Poutai, It is absolutely awesome Thanks Vodafone
"May 12, 2018",5,Seth 66, The deals and very informative
"May 10, 2018",4,Nigel Petersen, All good in the hood
"May 15, 2018",4,kirsten hooper, Yeah great
"May 17, 2018",4,A Google user, Handy & great to use
"May 16, 2018",5,A Google user, Great
"May 8, 2018",2,Christina Ooi," I started using this App in January 2018. It started out user-friendly and 
with up to date info. Now for more than a month the App shows that it 
cannot show my Data for my connection, which means I am not sure if the 
balance of Data on my account in the App is correct. It keeps asking me to 
chec...Full ReviewI started using this App in January 2018. It started out user-friendly and 
with up to date info. Now for more than a month the App shows that it 
cannot show my Data for my connection, which means I am not sure if the 
balance of Data on my account in the App is correct. It keeps asking me to 
check my credit even when I already have a balance which is sufficient for 
my top up. Waste of my time."
"April 2, 2018",1,itimeowmeow," It keep bloody crashing, and I can't view my bill. Listen to the people not your bloody till ticking over with all our money. You can't fix sky now you can't fix a simple bloody app. Wish I never signed up with Vodafone because you're useless and a bloody rip off. #AllYousCareAboutIsMoney"
"March 12, 2018",1,Nicholas Taofitau," Your app does not even look like what it looks like in the pictures provided. It's getting stupid and also, im only able to buy my Fantastic Friday Deal, ONCE. Before, i was able to buy it as many times as i needed. THAT'S NOT FANTASTIC???? Get you $#!+ together vodafone and listen to your customers...Full ReviewYour app does not even look like what it looks like in the pictures provided. It's getting stupid and also, im only able to buy my Fantastic Friday Deal, ONCE. Before, i was able to buy it as many times as i needed. THAT'S NOT FANTASTIC???? Get you $#!+ together vodafone and listen to your customers."
