Date,Rating,User,Review
"March 12, 2016",5,Eliana Chaplin,"AMAZING!! This game is amazing . I have never had any bugs or loading problems before and hopefully i t stays like that. The new Easter update is awsome! I love(d) it . One more thing(this is getting too long now)SPOT THE DIFFERENCE!!!!!!!!🌎🌎🌎🌎🌎🌎🌎🌎🌍🌎🌎🌎🌎,🕛🕛🕛🕛🕛🕛🕛🕒🕛🕛🕛,🌸🌸🌸🌸🌸🌼🌸🌸🌸🌸...Full ReviewThis game is amazing . I have never had any bugs or loading problems before and hopefully i t stays like that. The new Easter update is awsome! I love(d) it . One more thing(this is getting too long now)SPOT THE DIFFERENCE!!!!!!!!🌎🌎🌎🌎🌎🌎🌎🌎🌍🌎🌎🌎🌎,🕛🕛🕛🕛🕛🕛🕛🕒🕛🕛🕛,🌸🌸🌸🌸🌸🌼🌸🌸🌸🌸🌸🌸🌸."
"March 2, 2016",5,Jason Stone,Relaxing addiction This is a very fun little game and the educational aspect of it makes it that more exciting
"March 11, 2016",5,Clint Gilbert," So far I like it my daughters 4 but she doesn't have the patience for the longer , maybe if you made it more kids friendly it's be more kids looking"
"March 15, 2016",5,A Google user,Sad :( Paid money for Flutterbucks and still haven't received what I paid for.
"March 18, 2016",5,Denise H,I can't update my game I haven't played in a week. What can I do to fix this?
"March 5, 2016",2,Jacqui Curtis,Error It worked fine till my phone did a software update now where I tap is not where I want. The configuration is off.
"February 27, 2016",5,Ryan Smith,Awesome The game is the most entertaining most beautiful most coming and cute game ever. I have had this game since I've had my tablet and deleted games and reinstalled them so many times but this one hath survived!!!!!!!!!!!!:-):-):-):-):-):-):-):-):-)!!!!!!!!!!:-):-):-):-):-):-):-):-):-):-)
"March 3, 2016",5,Angela Hennessy,Fun for all ages I got this for my 7yo who loves butterflies and ended up getting it for myself too.  Very relaxing :)
"March 14, 2016",5,Kiersten Goode,Love it Such a fun game you learn so much new stuff and still have fun. Each butterfly is also a real butterfly!
"March 1, 2016",5,Alicia Buckingham," Seriously, best customer service ever.  Love this app."
"March 7, 2016",5,Michele Ray,Calm and clean This game is just pure and relaxing. The Flutter community is the BEST!
"February 26, 2016",2,Levi Jones, NOW WE HAVE TO SIGN INTO FACEBOOK???!!! I CAN'T BECAUSE I'M TOO YOUNG!!!!!!PLEASE CHANGE THAT!!!!
"March 26, 2016",5,Dramatic Clouds,Best thing ever This is awesome but my favourite part is everything love it!
"February 29, 2016",5,Omelio Alexander,"Love Great game. Educational, fun and challenging."
"March 5, 2016",3,Elizabeth,I love game But when it updated on my phone they all look like blocks.
"March 12, 2016",5,Elaine Ramos,Beautiful I Love This Game So Colorful Feels Like I'm In The RainForest
"March 28, 2016",1,Mid Winter, Loved it until I  couldn't  update. Then uninstalled reinstalled and it started me over
"March 7, 2016",4,Gail lynn June, U love the game but it keeps glitching
"March 11, 2016",4,Tk Young, I cant use the amigo flowers
"March 2, 2016",5,Jenny Jenny, Very much so love this!
"March 12, 2016",5,Shawna Karnes,Looove Only game I play.
"April 23, 2016",5,Clarice Hughes,Flutter Butterfly Game
"March 1, 2016",5,mel taylor,It is AMAZING I realy liked this game because it is all about butterflys 😍
"March 10, 2016",5,Lisa Hutchins,Super All time fav
"March 27, 2016",4,Sharon Wheeler, Not able to update
"March 14, 2016",5,Joshlynn Hackett,"Fun collection I love my butterflies, and all the events."
"March 14, 2016",5,Sharon Puckett,"Enjoyable Never boring, very relaxing and fun. Love it!"
"February 29, 2016",5,Carley Cochran,Love it Wow awesome game
"March 11, 2016",5,Tracey Spiers,Best Love this game been playing for a year and half and love it
"March 12, 2016",5,Tammy Tillman,Cutest game ever I love it. It's a peaceful fun game.
"March 8, 2016",5,Momma R,Fun! Fun and relaxing game! I was instantly hooked.
"March 2, 2016",4,jenn baer,Calming A good game to play and relax with.
"February 28, 2016",5,Garrett English,Fantastic game! Lots of replay value and addicting!
"March 4, 2016",4,Angelique Fernandez-Leary,Beautiful Love the beautiful butterflies!
"February 29, 2016",5,BUGG Whitman,The best! The best game ever.
"March 10, 2016",5,Tyler Walker,Awesome game Peaceful and addicting
"February 29, 2016",5,Cathy Garibaldi,Love Its so cute
"March 3, 2016",5,GunsForGuns kidd,This game is so fun I love it!!!!!!!!!!!
"March 6, 2016",5,Sea Calphys,Woooooooooo So relaxing
"March 10, 2016",5,Marbelia Helvestine,Amazing I love it
"February 28, 2016",5,Ed Muise,Great game Enjoyable game
"March 6, 2016",4,Debbie Beechey, Love the game.
"March 11, 2016",5,Rhiannon, Well fun
"March 1, 2016",5,Tiffany Hewitt,Fun Love it
"March 6, 2016",5,Shannan Stuckey,Yesss Love it
"March 2, 2016",4,Robin Gill Maestas, Very relaxing
"February 29, 2016",3,Linda Allen," Love the game but I've never once gotten and Amigo flower I've got every set unlocked but not once gotten any type of Amigo flower and I was wondering why that is, I've gotten some type of flower for every set except that one I'm starting to get very mad"
"February 25, 2016",3,Mizzy Cat," bit buggy, wont load 50% of the time. but nice game"
"February 29, 2016",5,Tammy Burnette,Beautiful and calming game! I am addicted to collecting all the different species of butterflies. Great game!
"February 26, 2016",5,Tamara Gorman,Relaxing Really enjoy graphics especially when all I see outside right now is snow!
"April 25, 2016",5,Wanda Thigpen,"Love this game But cannot play game keeps going out, just have to stop playing. Will miss my butterflies."
"February 29, 2016",4,weishan Lim,Fun Hope more butterflies collection
"February 25, 2016",5,Mamma Poof Crawford,It's all better :) Thank you I can play all I want with no problem
"February 29, 2016",5,Lauren Autrey,Fabulous Very interesting and relaxing
"February 26, 2016",4,Angela Dehn, Love
"February 24, 2016",1,Nancy Flentge,Used to love game. I have been playing this game for several years but everytime you do an upgrade it keeps getting worse not better. After this last upgrade my game crashes several times while playing. This morning just trying to get pollen from butterflies it crashed 6 times. How can we complete a set when the game ...Full ReviewI have been playing this game for several years but everytime you do an upgrade it keeps getting worse not better. After this last upgrade my game crashes several times while playing. This morning just trying to get pollen from butterflies it crashed 6 times. How can we complete a set when the game crashes every couple of minutes. Please fix this and bring back the game I love!!!!
"February 24, 2016",3,Angel Costley,Love it but Since the update that came right b4 valentines day my game has been messed up. I've had this game 2 years an don't wanna delete it but it won't load at all. Then a new update came a a couple days ago an still nothing it stay s on the runway screen an won't do anything no matter wat I try. Please fix...Full ReviewSince the update that came right b4 valentines day my game has been messed up. I've had this game 2 years an don't wanna delete it but it won't load at all. Then a new update came a a couple days ago an still nothing it stay s on the runway screen an won't do anything no matter wat I try. Please fix this I wanna play my game I already missed a event because of it. Runway pleaaasseee fix ASAP.
"February 22, 2016",5,butterflyrosem,"Butterflyrosem for a reason I don't often write reviews, but this game is my favorite. The trouble I have makes me need to delete and download again, but that's the worst of it. Its also why I have 2 accounts for it. Love butterflies and love the game."
"February 23, 2016",3,Monica Rose,"Grrr I love this app, have been playing it for years now and i just got jipped BIG time. The last time i logged in it had 12 hours left on the event, and i just opened my app and its done now?? Not even an hour later, really aggravated by this"
"February 20, 2016",5,Tristan Wenzel,Help My flutter isn't working anymore! It says it isn't responding! I'd really like to get this event done...
"February 19, 2016",5,Robin Packer,"So relaxing This is my favorite game of all. I love seeing the beautiful colors of the various butterflies. I just wish there were more flowers available to get more butterflies, I'm getting the same ones now. Also more events to get the different Caruthersville varieties. Still, wonderful game!"
"February 24, 2016",1,clara P,"Can't get Google Achievements to work I'm done trying to get someone to fix this. I haven't been getting my Google Achievements for months and I just get the run around with Customer Service, saying that I should just log out and back in like I haven't tried that already. Done!!"
"March 1, 2016",3,Jennifer Nyhus,"Natural resources point of veiw I like how it says ""grow a rainforest"", but really, you are distorting it by ""deforestation"".    It is starting to run slower than before and some days it won't open."
"February 19, 2016",5,Krystal Walck,Relaxing farming time killer Love it. But game keeps crashing since update today
"February 21, 2016",5,Victoria Sprague,Love this game! Wonderfully immersive game with real butterflies. My 4 year old loves the game as much as I do. Keep up the great work.
"February 20, 2016",4,Angela McKamey,luv my sanctuary! ! I would give 5 stars if I could send gifts ..tried all suggested post but still no luck ...:(
"February 26, 2016",4,Jennifer Fout,Good game I like this game but it takes too long to clear brush. Otherwise I would rate this 5☆
"February 23, 2016",5,Allegra,"Great game, great support Love this addictive game! And support are friendly, helpful, and prompt in answering questions, very rare for a mobile game."
"February 29, 2016",5,Dorinda Belcher," Favorite Game. I love gifting others, the large variety of gorgeous butterflies and growing my collection."
"February 22, 2016",5,Nathaly Fu,Butterflies are cute There is alot of butterflies that so cute not only that but this game has real butterflies
